,YEAR,MONTH,LATITUDE,LONGITUDE,N_MOUNT_PLEASANT,N_GRANDVIEW-WOODLAND,N_CENTRAL_BUSINESS_DISTRICT,N_WEST_END,N_RENFREW-COLLINGWOOD,N_FAIRVIEW,N_VICTORIA-FRASERVIEW,N_KILLARNEY,N_HASTINGS-SUNRISE,N_KITSILANO,N_KENSINGTON-CEDAR_COTTAGE,N_MARPOLE,N_WEST_POINT_GREY,N_STRATHCONA,N_DUNBAR-SOUTHLANDS,N_SHAUGHNESSY,N_OAKRIDGE,N_RILEY_PARK,N_SOUTH_CAMBIE,N_SUNSET,N_STANLEY_PARK,N_KERRISDALE,N_ARBUTUS_RIDGE,N_MUSQUEAM,G_50M,G_100M,H_ADULT,H_MEN,H_WOMEN_FAM,H_YOUTH,P_AVG5,P_AVG10,S_WATERFRONT,S_BURRARD,S_GRANVILLE,S_STADIUM-CHINATOWN,S_MAIN_ST.-SCIENCE_WORLD,S_BROADWAY,S_NANAIMO,S_29TH_AVENUE,S_JOYCE-COLLINGWOOD,S_RUPERT,S_RENFREW,S_COMMERCIAL_DRIVE,S_VCC-CLARK,S_WATERFRONT,S_VANCOUVER_CITY_CENTRE,S_YALETOWN-ROUNDHOUSE,S_OLYMPIC_VILLAGE,S_BROADWAY-CITY_HALL,S_KING_EDWARD,S_OAKRIDGE-41st._AVE.,S_LANGARA-49th_AVE.,S_MARINE_DRIVE,S_DISTANCE,SL_50M,MEAN_TEMP_C,MIN_TEMP_C,MAX_TEMP_C,TOTAL_PERCIP_MM
167806,2006,7,49.2633247407,-123.124060535,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,39,938.943040555,1738.47046242,1329.43953354,1353.0484276,2709800.0,2415000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,678.108548023,15,18.74193548,14.46451613,22.95967742,38.8
167911,2006,7,49.286645123,-123.114011514,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,472.11396497,989.781590729,1576.58000972,1274.76250038,13496728.3333,9902114.16667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.395529087,11,18.74193548,14.46451613,22.95967742,38.8
167932,2006,10,49.2771061982,-123.1064454,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,530.15913746,620.512196664,1489.67633865,1459.92380597,12639240.0,6368566.66667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344.941830901,15,10.09516129,7.041935484,13.10645161,169.2
168107,2006,7,49.2813683982,-123.1198153,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,92,461.596113465,536.482882433,853.606770188,614.048003269,2044400.0,3990300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.1562009668,24,18.74193548,14.46451613,22.95967742,38.8
168114,2006,9,49.2813683982,-123.1198153,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,92,461.596113465,536.482882433,853.606770188,614.048003269,2044400.0,3990300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.1562009668,24,15.35666667,11.27833333,19.39,96.4
168392,2006,4,49.27620706,-123.115994368,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,729.905712341,190.284553161,787.68790152,758.035259623,3255400.0,1721600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,475.572452871,7,9.647457627,5.991666667,13.26440678,148.2
168409,2006,2,49.2598454768,-123.143149502,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2373.55448481,2862.60741155,2081.29967488,2118.76906396,2523326.31579,2264217.60234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2090.32730907,3,4.603921569,1.301886792,7.940384615,113.6
169822,2006,8,49.2661488982,-123.1360622,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1726.50448142,2009.38987178,1211.27013307,1248.65481733,210140.0,379820.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1377.70903513,17,17.54032258,13.31774194,21.71451613,11.0
170154,2006,1,49.2623933183,-123.082516474,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,1163.79488346,2252.26444817,3514.68168205,3501.90294092,232975.333333,287069.229167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,457.224170968,8,6.466129032,4.498387097,8.385483871,625.0
170285,2006,5,49.2792417029,-123.124947022,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,82,280.416309406,748.318694283,472.227650309,210.212517247,1276800.0,2202778.29457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496.634807276,7,13.08064516,8.958064516,17.15483871,89.8
170952,2006,12,49.2812098951,-123.132544224,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,36,454.101129456,1338.83253956,796.647528317,391.011413692,2282000.0,1627100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,966.552580299,6,4.872580645,2.49516129,7.208064516,294.6
171066,2006,3,49.2766733981,-123.0704617,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,101,802.733351292,1601.38840784,4095.67147578,4068.41319886,300140.0,311770.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1359.99203579,4,6.842372881,3.206779661,10.40327869,242.8
171177,2006,7,49.2786995231,-123.127790493,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,61,348.010114037,942.725778374,402.325623191,96.4955627539,2658140.97902,1899970.48951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,645.756936595,9,18.74193548,14.46451613,22.95967742,38.8
171389,2006,11,49.2597012197,-123.080367966,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,1287.8404047,2583.93665883,3784.57465914,3773.79172277,326000.0,336800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,684.10102674,3,5.803333333,3.388333333,8.185,832.0
171427,2006,11,49.2857821431,-123.12657574,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,445.034060911,1230.8536625,1182.13201694,696.849731102,2001700.0,5000800.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.490334991,13,5.803333333,3.388333333,8.185,832.0
171562,2006,2,49.2570926949,-123.129429119,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1652.19072439,2530.17572174,2018.40549015,2048.34212917,461800.0,567900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1239.28967308,3,4.603921569,1.301886792,7.940384615,113.6
171758,2006,6,49.2846584629,-123.12921748,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,381.245802287,1292.64112889,1072.8970036,575.637270396,913539.873016,941006.474969,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,685.760993645,4,16.63666667,12.59166667,20.63,131.2
171851,2006,3,49.2851094256,-123.138935537,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,37,986.582592347,1929.25972155,1420.8514339,1018.41687256,3235183.11688,3790391.55844,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1382.14769721,10,6.842372881,3.206779661,10.40327869,242.8
172291,2006,2,49.2862803043,-123.127340655,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,505.186403569,1309.35288026,1238.38263982,747.32754382,7157200.0,4261967.96053,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,538.091287311,13,4.603921569,1.301886792,7.940384615,113.6
172578,2006,3,49.2605900607,-123.123235658,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1056.79144659,2003.8345785,1639.13192008,1662.39953303,4082000.0,2521800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,661.491001176,3,6.842372881,3.206779661,10.40327869,242.8
172740,2006,5,49.2794571982,-123.1061131,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,284.704965917,452.571903484,1572.524117,1539.31971677,100418.842105,2748576.18481,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.15667685,7,13.08064516,8.958064516,17.15483871,89.8
173335,2006,10,49.2723259249,-123.101917086,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,204.868961438,1082.79156263,1830.56100009,1809.69105738,7341720.0,5583520.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.419813593,12,10.09516129,7.041935484,13.10645161,169.2
173557,2006,10,49.289158287,-123.128544418,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,835.435621742,1609.0654016,1563.35571952,1068.07877389,1472591.46844,836535.734219,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,723.492942822,9,10.09516129,7.041935484,13.10645161,169.2
173606,2006,7,49.2732333977,-123.131216269,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1004.8850372,1288.93128628,391.995161399,428.975566947,14381600.0,7338507.83602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,690.158975156,12,18.74193548,14.46451613,22.95967742,38.8
173740,2006,12,49.2704801711,-123.139677016,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1584.07486709,1975.7825321,1078.00388556,1114.2248502,563600.0,466170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1364.47491596,0,4.872580645,2.49516129,7.208064516,294.6
174178,2006,8,49.2821506887,-123.071032278,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,67,1323.23972834,1452.12363579,4124.52117555,4093.65535561,433800.0,441700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1909.58941109,5,17.54032258,13.31774194,21.71451613,11.0
174774,2006,4,49.2463264767,-123.101157883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,43,90,1813.35833837,3636.95996746,3705.99329676,3716.67178557,390600.0,408650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1078.12160625,7,9.647457627,5.991666667,13.26440678,148.2
175064,2006,6,49.2812572537,-123.096683663,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,32,187,42.6208498096,319.800008497,2287.06673956,2253.97411014,291920.0,292270.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,942.80336651,8,16.63666667,12.59166667,20.63,131.2
175067,2006,1,49.2646889065,-123.146373821,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,2391.63530066,2712.30988349,1845.17177273,1882.78114704,2910640.0,1756310.36364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2081.40368494,4,6.466129032,4.498387097,8.385483871,625.0
175220,2006,7,49.2514150484,-123.101021965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,10,1264.85632576,3100.02063248,3234.58275716,3241.96231128,257760.0,340130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1072.85957167,14,18.74193548,14.46451613,22.95967742,38.8
175422,2006,2,49.2320657099,-123.029591922,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5012.14341417,7117.28116428,8540.3904024,8534.08697184,530596.428571,483298.214286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,722.021698363,6,4.603921569,1.301886792,7.940384615,113.6
176550,2006,8,49.2447087263,-123.064110392,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16,53,2778.72696992,4572.6185008,5676.23261898,5671.60828643,363400.0,521200.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,718.964517197,6,17.54032258,13.31774194,21.71451613,11.0
176912,2006,10,49.2436454366,-123.062088938,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25,45,2922.79506172,4743.17313057,5864.91371843,5860.3304939,529000.0,427400.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,685.353778803,10,10.09516129,7.041935484,13.10645161,169.2
177518,2006,9,49.2675884007,-123.102841552,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,58,511.073779389,1432.72220089,1929.26990992,1917.93005305,502200.0,601500.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,642.557665299,6,15.35666667,11.27833333,19.39,96.4
177831,2006,2,49.2179276815,-123.057550342,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5795.15977173,7516.60087324,8114.95421874,8120.20475922,459400.0,461800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2949.01502639,5,4.603921569,1.301886792,7.940384615,113.6
178494,2006,11,49.2875820045,-123.129340672,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,16,680.312099182,1514.54831826,1395.57287964,898.45638313,2589400.0,1831746.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,707.945905756,9,5.803333333,3.388333333,8.185,832.0
178542,2006,2,49.2219310814,-123.051235399,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5445.87426905,7267.32586346,8076.0305426,8078.30573627,480000.0,478800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2313.99540538,6,4.603921569,1.301886792,7.940384615,113.6
178573,2006,10,49.2812938588,-123.076274117,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,141,961.259238571,1072.34419859,3732.07532817,3701.34495881,535400.0,559160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1736.07444129,6,10.09516129,7.041935484,13.10645161,169.2
178626,2006,5,49.2724043275,-123.023723691,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3189.03703947,5006.31781425,7499.71056397,7474.65559355,1966800.0,1824100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1454.08581817,4,13.08064516,8.958064516,17.15483871,89.8
178686,2006,4,49.2264662423,-123.165844165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5915.40137463,6804.19920677,6118.91639941,6155.34832415,2586200.0,2249300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3606.97361736,0,9.647457627,5.991666667,13.26440678,148.2
179337,2006,6,49.2444168402,-123.101242159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16,74,2021.2875979,3839.98874046,3888.26582468,3899.97573097,524800.0,810100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1151.93806806,12,16.63666667,12.59166667,20.63,131.2
179949,2006,10,49.2805760982,-123.1152057,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,266.468340342,313.358487958,1031.06158269,922.702870093,14823400.0,11236180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.508974493,14,10.09516129,7.041935484,13.10645161,169.2
180471,2006,8,49.2846818417,-123.025771099,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3451.81548177,4755.05568315,7419.64471997,7389.80166149,382800.0,383700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2708.99897205,3,17.54032258,13.31774194,21.71451613,11.0
180745,2006,9,49.2702701416,-123.177745775,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3951.98552617,4647.63989316,3754.26090816,3779.17612267,641400.0,687100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4090.11031283,5,15.35666667,11.27833333,19.39,96.4
180839,2006,1,49.2620066982,-123.0530067,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1353.46848309,3538.3396659,5558.84428297,5540.81953243,224449.480519,279824.74026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658.723377961,9,6.466129032,4.498387097,8.385483871,625.0
180909,2006,3,49.2319324443,-123.03064116,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4983.15534514,7081.19266734,8485.66615729,8479.60646482,1536000.0,918322.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,723.591856847,12,6.842372881,3.206779661,10.40327869,242.8
180927,2006,7,49.2319324443,-123.03064116,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4983.15534514,7081.19266734,8485.66615729,8479.60646482,1536000.0,918322.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,723.591856847,12,18.74193548,14.46451613,22.95967742,38.8
180970,2006,2,49.2625283547,-123.029850813,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2845.31964251,4941.77015516,7186.80031193,7166.47400427,915000.0,660800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.05804106,6,4.603921569,1.301886792,7.940384615,113.6
180991,2006,6,49.2549788455,-123.127368128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1716.77503657,2691.40223038,2244.21876449,2272.27958243,674100.0,1049531.81818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1091.53386944,8,16.63666667,12.59166667,20.63,131.2
180993,2006,2,49.2551440511,-123.127235174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1696.44581675,2670.84443331,2225.65903341,2253.61530789,1079500.0,1015231.81818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1094.9199164,7,4.603921569,1.301886792,7.940384615,113.6
181075,2006,6,49.2631796982,-123.1128916,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,96,414.499816488,1628.7642532,1668.21299338,1674.66476047,528600.0,651900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,144.834157771,14,16.63666667,12.59166667,20.63,131.2
181631,2006,8,49.2787532241,-123.130968789,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,475.136431572,1173.4003593,506.799870388,248.1800116,2373129.55182,2472964.77591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,821.503231493,2,17.54032258,13.31774194,21.71451613,11.0
181657,2006,3,49.2661156644,-123.187080622,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4749.44200278,5409.24071867,4507.75457045,4539.45917509,1118132.92643,1030677.63538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4832.06405057,2,6.842372881,3.206779661,10.40327869,242.8
181782,2006,9,49.2802852871,-123.127457938,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,178.1599507,954.833728498,573.431926009,83.5021393265,1065739.33948,3300516.24676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,616.182143966,15,15.35666667,11.27833333,19.39,96.4
181871,2006,10,49.2801730848,-123.127450152,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,188.529409675,950.702805409,560.957167095,71.8543028414,1065739.33948,1122916.24676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,619.020586791,13,10.09516129,7.041935484,13.10645161,169.2
182650,2006,6,49.2262995707,-123.125098135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4245.75258031,5771.53487275,5434.48735865,5461.33746529,628800.0,637200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,639.116067524,7,16.63666667,12.59166667,20.63,131.2
182927,2006,9,49.2454279555,-123.103918402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1885.98545164,3684.32916318,3698.43436393,3711.29235512,462600.0,445800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,927.329137374,4,15.35666667,11.27833333,19.39,96.4
