,YEAR,Theft from Vehicle,Other Theft,Mischief,Theft of Vehicle,BNE Residential/Other,BNE Commercial
148905,2006,0,0,1,0,0,0
148906,2006,0,0,1,0,0,0
148907,2006,0,0,1,0,0,0
148908,2006,0,1,0,0,0,0
148909,2006,0,0,1,0,0,0
148910,2006,0,1,0,0,0,0
148911,2006,0,0,1,0,0,0
148912,2006,0,1,0,0,0,0
148913,2006,0,0,1,0,0,0
148914,2006,0,0,1,0,0,0
148915,2006,0,0,1,0,0,0
148916,2006,1,0,0,0,0,0
148917,2006,0,0,0,1,0,0
148918,2006,0,1,0,0,0,0
148919,2006,0,0,1,0,0,0
148920,2006,0,0,1,0,0,0
148921,2006,0,0,1,0,0,0
148922,2006,0,1,0,0,0,0
148923,2006,1,0,0,0,0,0
148924,2006,1,0,0,0,0,0
148925,2006,1,0,0,0,0,0
148926,2006,1,0,0,0,0,0
148927,2006,1,0,0,0,0,0
148928,2006,1,0,0,0,0,0
148929,2006,0,0,1,0,0,0
148930,2006,0,1,0,0,0,0
148931,2006,1,0,0,0,0,0
148932,2006,1,0,0,0,0,0
148933,2006,0,1,0,0,0,0
148934,2006,1,0,0,0,0,0
148935,2006,0,0,0,1,0,0
148936,2006,0,0,0,1,0,0
148937,2006,1,0,0,0,0,0
148938,2006,1,0,0,0,0,0
148939,2006,1,0,0,0,0,0
148940,2006,0,0,1,0,0,0
148941,2006,0,0,0,1,0,0
148942,2006,0,0,1,0,0,0
148943,2006,0,1,0,0,0,0
148944,2006,0,1,0,0,0,0
148945,2006,1,0,0,0,0,0
148946,2006,1,0,0,0,0,0
148947,2006,1,0,0,0,0,0
148948,2006,1,0,0,0,0,0
148949,2006,0,0,1,0,0,0
148950,2006,0,1,0,0,0,0
148951,2006,0,0,1,0,0,0
148952,2006,0,1,0,0,0,0
148953,2006,0,1,0,0,0,0
148954,2006,0,0,1,0,0,0
148955,2006,0,1,0,0,0,0
148956,2006,0,0,1,0,0,0
148957,2006,0,1,0,0,0,0
148958,2006,0,0,1,0,0,0
148959,2006,0,1,0,0,0,0
148960,2006,0,1,0,0,0,0
148961,2006,0,1,0,0,0,0
148962,2006,0,0,1,0,0,0
148963,2006,0,0,1,0,0,0
148964,2006,0,0,1,0,0,0
148965,2006,0,0,1,0,0,0
148966,2006,0,0,1,0,0,0
148967,2006,0,1,0,0,0,0
148968,2006,0,0,1,0,0,0
148969,2006,0,1,0,0,0,0
148970,2006,0,0,1,0,0,0
148971,2006,0,1,0,0,0,0
148972,2006,0,0,1,0,0,0
148973,2006,0,1,0,0,0,0
148974,2006,0,1,0,0,0,0
148975,2006,0,1,0,0,0,0
148976,2006,0,1,0,0,0,0
148977,2006,0,1,0,0,0,0
148978,2006,1,0,0,0,0,0
148979,2006,0,0,1,0,0,0
148980,2006,0,0,1,0,0,0
148981,2006,1,0,0,0,0,0
148982,2006,0,0,0,1,0,0
148983,2006,1,0,0,0,0,0
148984,2006,0,0,1,0,0,0
148985,2006,0,0,1,0,0,0
148986,2006,0,1,0,0,0,0
148987,2006,1,0,0,0,0,0
148988,2006,0,1,0,0,0,0
148989,2006,0,1,0,0,0,0
148990,2006,0,0,0,1,0,0
148991,2006,0,1,0,0,0,0
148992,2006,0,1,0,0,0,0
148993,2006,0,1,0,0,0,0
148994,2006,1,0,0,0,0,0
148995,2006,0,0,1,0,0,0
148996,2006,0,0,1,0,0,0
148997,2006,0,0,1,0,0,0
148998,2006,1,0,0,0,0,0
148999,2006,0,1,0,0,0,0
149000,2006,0,1,0,0,0,0
149001,2006,0,0,0,1,0,0
149002,2006,0,1,0,0,0,0
149003,2006,0,0,0,1,0,0
149004,2006,0,1,0,0,0,0
149005,2006,0,1,0,0,0,0
149006,2006,0,1,0,0,0,0
149007,2006,0,1,0,0,0,0
149008,2006,0,1,0,0,0,0
149009,2006,0,1,0,0,0,0
149010,2006,0,1,0,0,0,0
149011,2006,0,1,0,0,0,0
149012,2006,0,1,0,0,0,0
149013,2006,0,1,0,0,0,0
149014,2006,0,1,0,0,0,0
149015,2006,0,1,0,0,0,0
149016,2006,0,1,0,0,0,0
149017,2006,0,1,0,0,0,0
149018,2006,0,1,0,0,0,0
149019,2006,0,1,0,0,0,0
149020,2006,0,1,0,0,0,0
149021,2006,0,0,0,1,0,0
149022,2006,1,0,0,0,0,0
149023,2006,0,0,1,0,0,0
149024,2006,0,0,1,0,0,0
149025,2006,0,0,1,0,0,0
149026,2006,0,0,1,0,0,0
149027,2006,0,0,1,0,0,0
149028,2006,0,0,1,0,0,0
149029,2006,0,0,1,0,0,0
149030,2006,0,0,1,0,0,0
149031,2006,1,0,0,0,0,0
149032,2006,1,0,0,0,0,0
149033,2006,0,1,0,0,0,0
149034,2006,0,1,0,0,0,0
149035,2006,0,1,0,0,0,0
149036,2006,0,1,0,0,0,0
149037,2006,0,1,0,0,0,0
149038,2006,0,1,0,0,0,0
149039,2006,0,1,0,0,0,0
149040,2006,0,0,0,1,0,0
149041,2006,1,0,0,0,0,0
149042,2006,1,0,0,0,0,0
149043,2006,0,0,1,0,0,0
149044,2006,0,0,1,0,0,0
149045,2006,0,0,1,0,0,0
149046,2006,0,1,0,0,0,0
149047,2006,0,1,0,0,0,0
149048,2006,0,1,0,0,0,0
149049,2006,0,0,1,0,0,0
149050,2006,1,0,0,0,0,0
149051,2006,0,1,0,0,0,0
149052,2006,0,0,1,0,0,0
149053,2006,1,0,0,0,0,0
149054,2006,1,0,0,0,0,0
149055,2006,0,1,0,0,0,0
149056,2006,0,1,0,0,0,0
149057,2006,0,0,0,1,0,0
149058,2006,0,1,0,0,0,0
149059,2006,1,0,0,0,0,0
149060,2006,0,0,1,0,0,0
149061,2006,0,0,0,1,0,0
149062,2006,0,0,0,1,0,0
149063,2006,0,0,1,0,0,0
149064,2006,0,0,0,1,0,0
149065,2006,0,0,1,0,0,0
149066,2006,0,0,1,0,0,0
149067,2006,0,0,1,0,0,0
149068,2006,1,0,0,0,0,0
149069,2006,0,0,1,0,0,0
149070,2006,0,1,0,0,0,0
149071,2006,0,0,1,0,0,0
149072,2006,0,0,1,0,0,0
149073,2006,0,0,0,1,0,0
149074,2006,1,0,0,0,0,0
149075,2006,1,0,0,0,0,0
149076,2006,0,0,0,1,0,0
149077,2006,0,1,0,0,0,0
149078,2006,0,1,0,0,0,0
149079,2006,0,0,1,0,0,0
149080,2006,1,0,0,0,0,0
149081,2006,0,0,1,0,0,0
149082,2006,0,0,0,1,0,0
149083,2006,0,0,0,1,0,0
149084,2006,0,0,1,0,0,0
149085,2006,0,0,1,0,0,0
149086,2006,0,1,0,0,0,0
149087,2006,0,0,1,0,0,0
149088,2006,1,0,0,0,0,0
149089,2006,0,1,0,0,0,0
149090,2006,0,0,1,0,0,0
149091,2006,1,0,0,0,0,0
149092,2006,0,1,0,0,0,0
149093,2006,1,0,0,0,0,0
149094,2006,0,0,0,1,0,0
149095,2006,1,0,0,0,0,0
149096,2006,0,0,1,0,0,0
149097,2006,0,0,1,0,0,0
149098,2006,0,0,1,0,0,0
149099,2006,0,1,0,0,0,0
149100,2006,0,1,0,0,0,0
149101,2006,1,0,0,0,0,0
149102,2006,0,1,0,0,0,0
149103,2006,0,0,0,1,0,0
149104,2006,0,1,0,0,0,0
149105,2006,1,0,0,0,0,0
149106,2006,0,0,0,1,0,0
149107,2006,0,1,0,0,0,0
149108,2006,0,1,0,0,0,0
149109,2006,0,1,0,0,0,0
149110,2006,0,0,0,1,0,0
149111,2006,0,1,0,0,0,0
149112,2006,0,0,1,0,0,0
149113,2006,0,0,1,0,0,0
149114,2006,0,0,1,0,0,0
149115,2006,1,0,0,0,0,0
149116,2006,0,0,1,0,0,0
149117,2006,0,0,1,0,0,0
149118,2006,0,0,0,1,0,0
149119,2006,0,1,0,0,0,0
149120,2006,0,0,1,0,0,0
149121,2006,0,0,1,0,0,0
149122,2006,0,0,1,0,0,0
149123,2006,0,0,1,0,0,0
149124,2006,0,0,1,0,0,0
149125,2006,0,0,1,0,0,0
149126,2006,0,0,0,1,0,0
149127,2006,0,0,1,0,0,0
149128,2006,0,1,0,0,0,0
149129,2006,0,0,1,0,0,0
149130,2006,0,0,1,0,0,0
149131,2006,0,0,0,1,0,0
149132,2006,0,1,0,0,0,0
149133,2006,0,1,0,0,0,0
149134,2006,0,1,0,0,0,0
149135,2006,1,0,0,0,0,0
149136,2006,0,0,0,1,0,0
149137,2006,0,1,0,0,0,0
149138,2006,0,1,0,0,0,0
149139,2006,0,1,0,0,0,0
149140,2006,0,1,0,0,0,0
149141,2006,0,1,0,0,0,0
149142,2006,0,1,0,0,0,0
149143,2006,0,1,0,0,0,0
149144,2006,0,1,0,0,0,0
149145,2006,0,1,0,0,0,0
149146,2006,0,1,0,0,0,0
149147,2006,0,1,0,0,0,0
149148,2006,0,1,0,0,0,0
149149,2006,0,1,0,0,0,0
149150,2006,0,1,0,0,0,0
149151,2006,0,0,1,0,0,0
149152,2006,0,1,0,0,0,0
149153,2006,0,1,0,0,0,0
149154,2006,0,1,0,0,0,0
149155,2006,0,1,0,0,0,0
149156,2006,1,0,0,0,0,0
149157,2006,1,0,0,0,0,0
149158,2006,1,0,0,0,0,0
149159,2006,0,0,1,0,0,0
149160,2006,1,0,0,0,0,0
149161,2006,0,0,1,0,0,0
149162,2006,0,0,1,0,0,0
149163,2006,0,0,1,0,0,0
149164,2006,0,0,1,0,0,0
149165,2006,0,1,0,0,0,0
149166,2006,0,0,1,0,0,0
149167,2006,0,0,1,0,0,0
149168,2006,0,1,0,0,0,0
149169,2006,0,1,0,0,0,0
149170,2006,0,1,0,0,0,0
149171,2006,0,1,0,0,0,0
149172,2006,0,0,1,0,0,0
149173,2006,0,0,1,0,0,0
149174,2006,0,0,0,1,0,0
149175,2006,0,1,0,0,0,0
149176,2006,0,0,0,1,0,0
149177,2006,0,0,0,1,0,0
149178,2006,0,1,0,0,0,0
149179,2006,1,0,0,0,0,0
149180,2006,0,0,1,0,0,0
149181,2006,0,1,0,0,0,0
149182,2006,0,1,0,0,0,0
149183,2006,0,0,1,0,0,0
149184,2006,0,0,0,1,0,0
149185,2006,0,0,0,1,0,0
149186,2006,0,0,1,0,0,0
149187,2006,1,0,0,0,0,0
149188,2006,0,0,1,0,0,0
149189,2006,0,0,1,0,0,0
149190,2006,0,0,0,1,0,0
149191,2006,0,0,1,0,0,0
149192,2006,0,0,1,0,0,0
149193,2006,0,1,0,0,0,0
149194,2006,0,1,0,0,0,0
149195,2006,0,0,1,0,0,0
149196,2006,0,0,1,0,0,0
149197,2006,0,0,1,0,0,0
149198,2006,1,0,0,0,0,0
149199,2006,0,0,0,1,0,0
149200,2006,1,0,0,0,0,0
149201,2006,0,0,1,0,0,0
149202,2006,0,1,0,0,0,0
149203,2006,0,0,1,0,0,0
149204,2006,0,1,0,0,0,0
149205,2006,1,0,0,0,0,0
149206,2006,1,0,0,0,0,0
149207,2006,0,1,0,0,0,0
149208,2006,0,1,0,0,0,0
149209,2006,1,0,0,0,0,0
149210,2006,0,0,1,0,0,0
149211,2006,0,0,1,0,0,0
149212,2006,0,1,0,0,0,0
149213,2006,0,1,0,0,0,0
149214,2006,0,0,0,1,0,0
149215,2006,1,0,0,0,0,0
149216,2006,0,1,0,0,0,0
149217,2006,1,0,0,0,0,0
149218,2006,0,0,1,0,0,0
149219,2006,0,0,1,0,0,0
149220,2006,1,0,0,0,0,0
149221,2006,0,1,0,0,0,0
149222,2006,0,1,0,0,0,0
149223,2006,0,1,0,0,0,0
149224,2006,0,1,0,0,0,0
149225,2006,0,0,1,0,0,0
149226,2006,0,0,1,0,0,0
149227,2006,0,1,0,0,0,0
149228,2006,0,1,0,0,0,0
149229,2006,0,1,0,0,0,0
149230,2006,0,1,0,0,0,0
149231,2006,0,1,0,0,0,0
149232,2006,0,0,1,0,0,0
149233,2006,0,1,0,0,0,0
149234,2006,0,1,0,0,0,0
149235,2006,0,1,0,0,0,0
149236,2006,0,0,1,0,0,0
149237,2006,0,0,0,1,0,0
149238,2006,0,0,1,0,0,0
149239,2006,0,0,0,1,0,0
149240,2006,0,0,0,1,0,0
149241,2006,0,1,0,0,0,0
149242,2006,0,0,0,1,0,0
149243,2006,0,0,0,1,0,0
149244,2006,0,0,1,0,0,0
149245,2006,0,1,0,0,0,0
149246,2006,0,0,1,0,0,0
149247,2006,0,1,0,0,0,0
149248,2006,0,1,0,0,0,0
149249,2006,0,1,0,0,0,0
149250,2006,1,0,0,0,0,0
149251,2006,0,1,0,0,0,0
149252,2006,0,1,0,0,0,0
149253,2006,0,1,0,0,0,0
149254,2006,0,1,0,0,0,0
149255,2006,0,1,0,0,0,0
149256,2006,0,1,0,0,0,0
149257,2006,0,1,0,0,0,0
149258,2006,0,1,0,0,0,0
149259,2006,0,0,1,0,0,0
149260,2006,0,1,0,0,0,0
149261,2006,0,1,0,0,0,0
149262,2006,1,0,0,0,0,0
149263,2006,1,0,0,0,0,0
149264,2006,0,0,0,1,0,0
149265,2006,0,1,0,0,0,0
149266,2006,0,1,0,0,0,0
149267,2006,0,1,0,0,0,0
149268,2006,0,1,0,0,0,0
149269,2006,0,0,0,1,0,0
149270,2006,0,1,0,0,0,0
149271,2006,0,1,0,0,0,0
149272,2006,0,0,1,0,0,0
149273,2006,1,0,0,0,0,0
149274,2006,0,1,0,0,0,0
149275,2006,0,0,1,0,0,0
149276,2006,0,1,0,0,0,0
149277,2006,0,1,0,0,0,0
149278,2006,0,1,0,0,0,0
149279,2006,0,0,1,0,0,0
149280,2006,0,1,0,0,0,0
149281,2006,0,1,0,0,0,0
149282,2006,1,0,0,0,0,0
149283,2006,1,0,0,0,0,0
149284,2006,1,0,0,0,0,0
149285,2006,1,0,0,0,0,0
149286,2006,1,0,0,0,0,0
149287,2006,0,0,0,1,0,0
149288,2006,0,0,0,1,0,0
149289,2006,0,0,0,1,0,0
149290,2006,0,0,1,0,0,0
149291,2006,0,1,0,0,0,0
149292,2006,0,0,1,0,0,0
149293,2006,1,0,0,0,0,0
149294,2006,1,0,0,0,0,0
149295,2006,0,0,0,1,0,0
149296,2006,0,1,0,0,0,0
149297,2006,0,1,0,0,0,0
149298,2006,0,0,1,0,0,0
149299,2006,0,1,0,0,0,0
149300,2006,0,1,0,0,0,0
149301,2006,1,0,0,0,0,0
149302,2006,0,0,1,0,0,0
149303,2006,0,0,0,1,0,0
149304,2006,0,0,0,1,0,0
149305,2006,0,0,1,0,0,0
149306,2006,0,0,1,0,0,0
149307,2006,0,0,1,0,0,0
149308,2006,0,0,1,0,0,0
149309,2006,0,0,1,0,0,0
149310,2006,0,1,0,0,0,0
149311,2006,0,1,0,0,0,0
149312,2006,1,0,0,0,0,0
149313,2006,1,0,0,0,0,0
149314,2006,1,0,0,0,0,0
149315,2006,0,1,0,0,0,0
149316,2006,0,1,0,0,0,0
149317,2006,0,0,1,0,0,0
149318,2006,0,0,1,0,0,0
149319,2006,0,0,1,0,0,0
149320,2006,1,0,0,0,0,0
149321,2006,1,0,0,0,0,0
149322,2006,1,0,0,0,0,0
149323,2006,1,0,0,0,0,0
149324,2006,1,0,0,0,0,0
149325,2006,0,1,0,0,0,0
149326,2006,1,0,0,0,0,0
149327,2006,0,0,1,0,0,0
149328,2006,0,1,0,0,0,0
149329,2006,1,0,0,0,0,0
149330,2006,0,0,1,0,0,0
149331,2006,1,0,0,0,0,0
149332,2006,0,0,0,1,0,0
149333,2006,0,0,1,0,0,0
149334,2006,0,0,0,1,0,0
149335,2006,0,0,1,0,0,0
149336,2006,0,1,0,0,0,0
149337,2006,0,0,1,0,0,0
149338,2006,0,0,1,0,0,0
149339,2006,0,0,0,1,0,0
149340,2006,1,0,0,0,0,0
149341,2006,1,0,0,0,0,0
149342,2006,0,0,1,0,0,0
149343,2006,0,0,0,1,0,0
149344,2006,0,1,0,0,0,0
149345,2006,0,1,0,0,0,0
149346,2006,0,0,1,0,0,0
149347,2006,0,1,0,0,0,0
149348,2006,0,1,0,0,0,0
149349,2006,0,1,0,0,0,0
149350,2006,0,0,1,0,0,0
149351,2006,1,0,0,0,0,0
149352,2006,0,0,1,0,0,0
149353,2006,0,1,0,0,0,0
149354,2006,0,1,0,0,0,0
149355,2006,0,0,1,0,0,0
149356,2006,0,0,1,0,0,0
149357,2006,1,0,0,0,0,0
149358,2006,1,0,0,0,0,0
149359,2006,0,0,1,0,0,0
149360,2006,0,1,0,0,0,0
149361,2006,0,0,1,0,0,0
149362,2006,0,1,0,0,0,0
149363,2006,0,0,1,0,0,0
149364,2006,1,0,0,0,0,0
149365,2006,0,0,0,1,0,0
149366,2006,0,0,0,1,0,0
149367,2006,0,0,1,0,0,0
149368,2006,0,1,0,0,0,0
149369,2006,0,1,0,0,0,0
149370,2006,0,1,0,0,0,0
149371,2006,0,1,0,0,0,0
149372,2006,0,1,0,0,0,0
149373,2006,0,1,0,0,0,0
149374,2006,0,1,0,0,0,0
149375,2006,0,1,0,0,0,0
149376,2006,0,1,0,0,0,0
149377,2006,0,1,0,0,0,0
149378,2006,0,1,0,0,0,0
149379,2006,0,1,0,0,0,0
149380,2006,0,1,0,0,0,0
149381,2006,0,1,0,0,0,0
149382,2006,0,1,0,0,0,0
149383,2006,0,1,0,0,0,0
149384,2006,0,1,0,0,0,0
149385,2006,0,1,0,0,0,0
149386,2006,0,1,0,0,0,0
149387,2006,0,1,0,0,0,0
149388,2006,0,1,0,0,0,0
149389,2006,0,1,0,0,0,0
149390,2006,0,1,0,0,0,0
149391,2006,0,1,0,0,0,0
149392,2006,0,1,0,0,0,0
149393,2006,0,1,0,0,0,0
149394,2006,0,1,0,0,0,0
149395,2006,0,1,0,0,0,0
149396,2006,0,1,0,0,0,0
149397,2006,0,1,0,0,0,0
149398,2006,1,0,0,0,0,0
149399,2006,1,0,0,0,0,0
149400,2006,1,0,0,0,0,0
149401,2006,1,0,0,0,0,0
149402,2006,0,1,0,0,0,0
149403,2006,0,1,0,0,0,0
149404,2006,0,0,0,1,0,0
149405,2006,0,1,0,0,0,0
149406,2006,0,1,0,0,0,0
149407,2006,0,1,0,0,0,0
149408,2006,0,1,0,0,0,0
149409,2006,0,1,0,0,0,0
149410,2006,0,1,0,0,0,0
149411,2006,0,1,0,0,0,0
149412,2006,0,1,0,0,0,0
149413,2006,0,1,0,0,0,0
149414,2006,1,0,0,0,0,0
149415,2006,1,0,0,0,0,0
149416,2006,0,0,0,1,0,0
149417,2006,1,0,0,0,0,0
149418,2006,1,0,0,0,0,0
149419,2006,1,0,0,0,0,0
149420,2006,1,0,0,0,0,0
149421,2006,1,0,0,0,0,0
149422,2006,0,0,1,0,0,0
149423,2006,0,0,1,0,0,0
149424,2006,0,0,1,0,0,0
149425,2006,0,0,1,0,0,0
149426,2006,0,0,1,0,0,0
149427,2006,0,0,1,0,0,0
149428,2006,0,0,1,0,0,0
149429,2006,0,0,1,0,0,0
149430,2006,0,0,1,0,0,0
149431,2006,0,0,1,0,0,0
149432,2006,0,0,1,0,0,0
149433,2006,0,0,1,0,0,0
149434,2006,0,0,1,0,0,0
149435,2006,0,0,1,0,0,0
149436,2006,0,0,1,0,0,0
149437,2006,0,0,1,0,0,0
149438,2006,0,0,1,0,0,0
149439,2006,0,0,1,0,0,0
149440,2006,0,0,1,0,0,0
149441,2006,0,0,1,0,0,0
149442,2006,1,0,0,0,0,0
149443,2006,1,0,0,0,0,0
149444,2006,1,0,0,0,0,0
149445,2006,1,0,0,0,0,0
149446,2006,1,0,0,0,0,0
149447,2006,1,0,0,0,0,0
149448,2006,1,0,0,0,0,0
149449,2006,0,0,1,0,0,0
149450,2006,0,0,1,0,0,0
149451,2006,0,1,0,0,0,0
149452,2006,0,1,0,0,0,0
149453,2006,0,1,0,0,0,0
149454,2006,0,1,0,0,0,0
149455,2006,0,1,0,0,0,0
149456,2006,0,1,0,0,0,0
149457,2006,1,0,0,0,0,0
149458,2006,0,1,0,0,0,0
149459,2006,0,0,0,1,0,0
149460,2006,0,1,0,0,0,0
149461,2006,0,1,0,0,0,0
149462,2006,0,1,0,0,0,0
149463,2006,0,1,0,0,0,0
149464,2006,0,1,0,0,0,0
149465,2006,0,1,0,0,0,0
149466,2006,0,1,0,0,0,0
149467,2006,0,1,0,0,0,0
149468,2006,0,1,0,0,0,0
149469,2006,1,0,0,0,0,0
149470,2006,1,0,0,0,0,0
149471,2006,1,0,0,0,0,0
149472,2006,1,0,0,0,0,0
149473,2006,1,0,0,0,0,0
149474,2006,1,0,0,0,0,0
149475,2006,0,0,1,0,0,0
149476,2006,0,0,1,0,0,0
149477,2006,0,0,1,0,0,0
149478,2006,0,0,1,0,0,0
149479,2006,0,0,1,0,0,0
149480,2006,0,0,1,0,0,0
149481,2006,0,0,1,0,0,0
149482,2006,0,0,1,0,0,0
149483,2006,0,0,1,0,0,0
149484,2006,0,0,1,0,0,0
149485,2006,0,0,1,0,0,0
149486,2006,0,0,1,0,0,0
149487,2006,0,0,1,0,0,0
149488,2006,0,0,1,0,0,0
149489,2006,0,0,1,0,0,0
149490,2006,0,0,1,0,0,0
149491,2006,0,0,1,0,0,0
149492,2006,0,0,1,0,0,0
149493,2006,0,1,0,0,0,0
149494,2006,0,1,0,0,0,0
149495,2006,0,1,0,0,0,0
149496,2006,0,1,0,0,0,0
149497,2006,0,0,0,1,0,0
149498,2006,0,0,1,0,0,0
149499,2006,0,1,0,0,0,0
149500,2006,0,1,0,0,0,0
149501,2006,0,1,0,0,0,0
149502,2006,0,1,0,0,0,0
149503,2006,0,1,0,0,0,0
149504,2006,0,1,0,0,0,0
149505,2006,0,1,0,0,0,0
149506,2006,0,0,1,0,0,0
149507,2006,0,1,0,0,0,0
149508,2006,0,1,0,0,0,0
149509,2006,0,1,0,0,0,0
149510,2006,0,0,1,0,0,0
149511,2006,0,1,0,0,0,0
149512,2006,0,1,0,0,0,0
149513,2006,0,1,0,0,0,0
149514,2006,0,0,1,0,0,0
149515,2006,0,1,0,0,0,0
149516,2006,0,0,1,0,0,0
149517,2006,0,0,0,1,0,0
149518,2006,0,0,1,0,0,0
149519,2006,0,0,1,0,0,0
149520,2006,0,1,0,0,0,0
149521,2006,0,1,0,0,0,0
149522,2006,0,1,0,0,0,0
149523,2006,0,1,0,0,0,0
149524,2006,0,1,0,0,0,0
149525,2006,0,1,0,0,0,0
149526,2006,0,0,0,1,0,0
149527,2006,1,0,0,0,0,0
149528,2006,1,0,0,0,0,0
149529,2006,1,0,0,0,0,0
149530,2006,1,0,0,0,0,0
149531,2006,1,0,0,0,0,0
149532,2006,1,0,0,0,0,0
149533,2006,1,0,0,0,0,0
149534,2006,0,1,0,0,0,0
149535,2006,0,1,0,0,0,0
149536,2006,0,0,1,0,0,0
149537,2006,0,0,0,1,0,0
149538,2006,0,0,1,0,0,0
149539,2006,0,1,0,0,0,0
149540,2006,0,0,1,0,0,0
149541,2006,0,0,1,0,0,0
149542,2006,0,0,0,1,0,0
149543,2006,0,0,0,1,0,0
149544,2006,0,0,0,1,0,0
149545,2006,0,0,1,0,0,0
149546,2006,0,0,1,0,0,0
149547,2006,0,1,0,0,0,0
149548,2006,0,1,0,0,0,0
149549,2006,0,1,0,0,0,0
149550,2006,0,1,0,0,0,0
149551,2006,0,1,0,0,0,0
149552,2006,0,1,0,0,0,0
149553,2006,0,0,1,0,0,0
149554,2006,1,0,0,0,0,0
149555,2006,0,1,0,0,0,0
149556,2006,0,0,1,0,0,0
149557,2006,1,0,0,0,0,0
149558,2006,1,0,0,0,0,0
149559,2006,1,0,0,0,0,0
149560,2006,1,0,0,0,0,0
149561,2006,1,0,0,0,0,0
149562,2006,1,0,0,0,0,0
149563,2006,1,0,0,0,0,0
149564,2006,0,1,0,0,0,0
149565,2006,0,1,0,0,0,0
149566,2006,0,0,0,1,0,0
149567,2006,0,1,0,0,0,0
149568,2006,0,0,0,1,0,0
149569,2006,0,1,0,0,0,0
149570,2006,0,1,0,0,0,0
149571,2006,0,1,0,0,0,0
149572,2006,0,1,0,0,0,0
149573,2006,0,1,0,0,0,0
149574,2006,0,1,0,0,0,0
149575,2006,1,0,0,0,0,0
149576,2006,0,0,1,0,0,0
149577,2006,0,0,1,0,0,0
149578,2006,0,0,1,0,0,0
149579,2006,0,0,0,1,0,0
149580,2006,0,0,1,0,0,0
149581,2006,0,0,1,0,0,0
149582,2006,0,1,0,0,0,0
149583,2006,0,0,1,0,0,0
149584,2006,0,0,1,0,0,0
149585,2006,0,0,1,0,0,0
149586,2006,0,0,1,0,0,0
149587,2006,0,0,1,0,0,0
149588,2006,0,0,1,0,0,0
149589,2006,0,0,1,0,0,0
149590,2006,0,1,0,0,0,0
149591,2006,0,1,0,0,0,0
149592,2006,0,1,0,0,0,0
149593,2006,0,0,0,1,0,0
149594,2006,0,0,0,1,0,0
149595,2006,0,0,0,1,0,0
149596,2006,0,1,0,0,0,0
149597,2006,0,1,0,0,0,0
149598,2006,0,1,0,0,0,0
149599,2006,0,1,0,0,0,0
149600,2006,0,0,1,0,0,0
149601,2006,0,0,1,0,0,0
149602,2006,0,1,0,0,0,0
149603,2006,0,1,0,0,0,0
149604,2006,0,1,0,0,0,0
149605,2006,0,1,0,0,0,0
149606,2006,0,1,0,0,0,0
149607,2006,0,0,1,0,0,0
149608,2006,0,0,1,0,0,0
149609,2006,0,0,1,0,0,0
149610,2006,0,1,0,0,0,0
149611,2006,0,1,0,0,0,0
149612,2006,0,0,1,0,0,0
149613,2006,0,0,1,0,0,0
149614,2006,0,1,0,0,0,0
149615,2006,0,0,1,0,0,0
149616,2006,0,0,1,0,0,0
149617,2006,0,0,1,0,0,0
149618,2006,0,1,0,0,0,0
149619,2006,0,1,0,0,0,0
149620,2006,0,1,0,0,0,0
149621,2006,0,1,0,0,0,0
149622,2006,1,0,0,0,0,0
149623,2006,0,0,1,0,0,0
149624,2006,0,0,1,0,0,0
149625,2006,1,0,0,0,0,0
149626,2006,1,0,0,0,0,0
149627,2006,1,0,0,0,0,0
149628,2006,0,1,0,0,0,0
149629,2006,0,1,0,0,0,0
149630,2006,0,0,1,0,0,0
149631,2006,0,0,1,0,0,0
149632,2006,0,1,0,0,0,0
149633,2006,0,0,1,0,0,0
149634,2006,0,0,1,0,0,0
149635,2006,0,1,0,0,0,0
149636,2006,1,0,0,0,0,0
149637,2006,0,0,0,1,0,0
149638,2006,0,0,1,0,0,0
149639,2006,0,0,1,0,0,0
149640,2006,0,0,1,0,0,0
149641,2006,0,0,1,0,0,0
149642,2006,0,0,1,0,0,0
149643,2006,0,0,1,0,0,0
149644,2006,0,0,1,0,0,0
149645,2006,0,0,1,0,0,0
149646,2006,0,0,1,0,0,0
149647,2006,0,0,1,0,0,0
149648,2006,0,1,0,0,0,0
149649,2006,0,1,0,0,0,0
149650,2006,1,0,0,0,0,0
149651,2006,1,0,0,0,0,0
149652,2006,0,0,0,1,0,0
149653,2006,0,0,0,1,0,0
149654,2006,0,0,1,0,0,0
149655,2006,0,1,0,0,0,0
149656,2006,1,0,0,0,0,0
149657,2006,1,0,0,0,0,0
149658,2006,1,0,0,0,0,0
149659,2006,0,0,1,0,0,0
149660,2006,0,1,0,0,0,0
149661,2006,0,0,1,0,0,0
149662,2006,0,0,1,0,0,0
149663,2006,0,1,0,0,0,0
149664,2006,0,1,0,0,0,0
149665,2006,0,1,0,0,0,0
149666,2006,0,1,0,0,0,0
149667,2006,0,1,0,0,0,0
149668,2006,0,0,1,0,0,0
149669,2006,0,0,1,0,0,0
149670,2006,0,1,0,0,0,0
149671,2006,0,0,0,1,0,0
149672,2006,0,0,1,0,0,0
149673,2006,0,1,0,0,0,0
149674,2006,0,1,0,0,0,0
149675,2006,0,1,0,0,0,0
149676,2006,0,1,0,0,0,0
149677,2006,0,1,0,0,0,0
149678,2006,0,1,0,0,0,0
